GTIN,상품분류코드,상품분류명,상품명(대표),상품명(국문),상품명(영문),상품명(기타),품목명,모델명,제품번호,회사정보,수입 상품 구분,국가정보,브랜드 소유회사,브랜드명,상품 단위,규격정보,상품 구성,포장단위별 수량,순중량(Net Weight),총중량(Gross Weight),가로(cm),세로(cm),높이(cm),과세형태,상품 형태,상품 포장 재질,분리배출표시,성인용 상품 여부,어린이용 상품 여부,보관 취급 주의사항,AS책임자(반품/교환주소),전화번호(교환문의),마케팅 문구,기타,원재료 전체텍스트,등록일시,수정일시,보정이미지 1000 JPG,보정이미지 1000 PNG,썸네일 250 JPG,썸네일 250 PNG,영양성분,특징(138829),최소연령(139040),낱개사이즈(139050),쿠션층(139051),형태(139052),기본구성(139073),조절기능(139074),브레이크(139075),특징(139082),매수(139160),두께(cm)(139264),바퀴수(139446),사용체중(kg)(139462),프레임(139480),색상(139546),음색(139647),출력(139648),건반수(139710),건반종류(139711),스케일(139746),캐릭터명(139786),방식(139952),구분(139969),용도(139970),사이즈(140012),프랭클린플래너 사이즈(140168),평량(g)(140181),출시(140198),재질(매트)(140222),특징(140223),표시자리(140301),형태(140309),바퀴(140378),조각수(개)(140403),저자(140667),출판사(140668),쪽수(140669),출간일(140671),정격전압(140674),세탁방법(140702),KC인증번호(140740),사용방법(140746),유통기간/품질유지기간(140807),KC인증 필 유무(140856),인쇄 발행일(140860),게임방법(140861),게임 구성품(140862),사용연령(140864),발행인(140865),KC인증정보(140870),재질/원료/성분명(140878),용도(140902),홈페이지 주소(140903),내열온도(140905),내냉온도(140906),영업신고(허가)번호(140921),인증/상세정보(140923),인증(140933),품질보증기간(140940),자가검사번호(140943),종류(140952),제조년월(140958),섬유제품 취급에 관한 표시(140959),최대하중(140961),섬유의 조성 및 혼용율(140962),제품특징(140963),사용용도(140964),가격(140966),길이(mm)(140968),보존제(140972),안전기준적합확인신고번호(140975),제형(140976),주요물질(140980),기타물질(140982),계면활성제(140983)
8809192296503,6010208,교육/문화용품>문구/사무용품>일반사무용품>접착테이프,대성테이프 투명점착테이프 48mm x 30M,투명점착테이프,,,투명점착테이프,,,구분=제조/판매|:|이름=대성테이프|:|주소=,국내제품,제조국=대한민국(국산),대성테이프,대성테이프|:|DAESUNG TAPE,단일,규격=48mm x 30M,,1,,110.0,9.7,9.7,4.7,,기타유형,,,N,N,"[[주의사항]]
# 고온다습한 곳은 피하고 겨울철에는 실내에서 보관하십시오.",구입처 및 판매처,055-326-5388 (대성테이프),# cloth adhesive tape packing,# E-mail : dseong5388@naver.com,,2023-06-27 15:15:13,2023-07-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5_front_angle_1000.jpg?alt=media&token=c54242c7-cd81-44f3-81bd-5f2f1c0efd0c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5_front_angle_1000.png?alt=media&token=48daa624-50db-401e-a64a-175f9955a10b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5_front_angle_250.jpg?alt=media&token=97f069f0-070b-4c83-84d9-07a095777eaf,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5%2F73e08db5-76c8-4d56-d267-2bbde7d7ebc5_front_angle_250.png?alt=media&token=e41dee2c-4f96-455a-ad45-f1cf483e9b62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,"# 박스포장용, 이삿짐포장, 기타보수 등",,,,,,,,,,,,,,,,,,,,,,,
8809192296039,6010208,교육/문화용품>문구/사무용품>일반사무용품>접착테이프,대성테이프 투명점착테이프 48mm x 100M,투명점착테이프,,,투명점착테이프,,,구분=제조/판매|:|이름=대성테이프|:|주소=,국내제품,제조국=대한민국(국산),대성테이프,대성테이프|:|DAESUNG TAPE,단일,규격=48mm x 100M,,1,,310.0,12.2,12.2,4.8,,기타유형,,비닐류(PP),N,N,"[[주의사항]]
# 고온다습한 곳은 피하고 겨울철에는 실내에서 보관하십시오.",구입처 및 판매처,055-326-5388 (대성테이프),# cloth adhesive tape packing,# E-mail : dseong5388@naver.com,,2023-06-27 15:18:28,2023-07-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F96e04874-c038-4ae9-3526-ade6af17b57f%2F96e04874-c038-4ae9-3526-ade6af17b57f_front_angle_1000.jpg?alt=media&token=10cb533c-419e-4854-8eb8-82644b9fb503,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F96e04874-c038-4ae9-3526-ade6af17b57f%2F96e04874-c038-4ae9-3526-ade6af17b57f_front_angle_1000.png?alt=media&token=f9fa9906-5faa-4d1f-a290-d3fc31d5b28c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F96e04874-c038-4ae9-3526-ade6af17b57f%2F96e04874-c038-4ae9-3526-ade6af17b57f_front_angle_250.jpg?alt=media&token=94e2d6c1-86dd-4f8b-92c0-84d793f3a17b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F96e04874-c038-4ae9-3526-ade6af17b57f%2F96e04874-c038-4ae9-3526-ade6af17b57f_front_angle_250.png?alt=media&token=23247248-eb4a-4a1a-8972-2011b6cf864d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,"# 박스포장용, 이삿짐포장, 기타보수 등",,,,,,,,,,,,,,,,,,,,,,,
8801252136019,6010208,교육/문화용품>문구/사무용품>일반사무용품>접착테이프,크린랲 OPP테이프 투명 45mm x 40m,크린랲 OPP테이프 (투명),,,,,,"구분=제조/생산|:|이름=(주)오공|:|주소=
구분=판매|:|이름=(주)크린랲|:|주소=서울특별시 강남구 봉은사로 313",국내제품,원산지=대한민국(국산)|:|제조국=대한민국(국산),(주)크린랲,크린랲,단일,규격=45mm x 40m,,1,,130.0,10.1,10.1,4.4,,기타유형,,"비닐류(OTHER),플라스틱(페트/PET)",N,N,"[[주의사항]]
# 직사광선이나 고온의 장소는 피하고 서늘한 곳에 보관하십시오.",,080-569-2060 (수신자부담),"# 360º 디테일 프리미엄
# 생활연구소",,,2023-06-27 15:48:27,2023-07-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f_front_angle_1000.jpg?alt=media&token=3187d584-3ee8-4356-936d-d1565d123033,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f_front_angle_1000.png?alt=media&token=34af110e-2429-4a5c-baa4-9094fdceae14,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f_front_angle_250.jpg?alt=media&token=f8f8a441-0f69-480e-b789-b565fca2d399,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f%2F9e6e3aa0-bce8-489c-3a9d-2449a35bd41f_front_angle_250.png?alt=media&token=d2225f2d-af5b-4e8b-bfda-c353e3b048cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,재질 :: 폴리프로필렌,,www.cleanwrap.co.kr,,,,,,,,,,,,,,,,,,,,,,
8801252136002,6010208,교육/문화용품>문구/사무용품>일반사무용품>접착테이프,크린랲 OPP테이프 미색 45mm x 40m,크린랲 OPP테이프 (미색),,,,,,"구분=제조/생산|:|이름=(주)오공|:|주소=
구분=판매|:|이름=(주)크린랲|:|주소=서울특별시 강남구 봉은사로 313",국내제품,원산지=대한민국(국산)|:|제조국=대한민국(국산),(주)크린랲,크린랲,단일,규격=45mm x 40m,,1,,140.0,10.1,10.1,4.5,,기타유형,,"비닐류(OTHER),플라스틱(페트/PET)",N,N,"[[주의사항]]
# 직사광선이나 고온의 장소는 피하고 서늘한 곳에 보관하십시오.",,080-569-2060 (수신자부담),"# 360º 디테일 프리미엄
# 생활연구소",,,2023-06-27 17:02:48,2023-07-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6f629ff6-6370-4a45-149c-ded09dcdfd58%2F6f629ff6-6370-4a45-149c-ded09dcdfd58_front_angle_1000.jpg?alt=media&token=4079677d-246b-4057-8e10-82b2fc331e9a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6f629ff6-6370-4a45-149c-ded09dcdfd58%2F6f629ff6-6370-4a45-149c-ded09dcdfd58_front_angle_1000.png?alt=media&token=073e5785-3739-4e65-86a7-b369babd70dc,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6f629ff6-6370-4a45-149c-ded09dcdfd58%2F6f629ff6-6370-4a45-149c-ded09dcdfd58_front_angle_250.jpg?alt=media&token=e150659a-a790-4523-912b-aa0c44ef94ec,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6f629ff6-6370-4a45-149c-ded09dcdfd58%2F6f629ff6-6370-4a45-149c-ded09dcdfd58_front_angle_250.png?alt=media&token=b558efca-c8a6-4d21-9064-6e76895faa13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,재질 :: 폴리프로필렌,,www.cleanwrap.co.kr,,,,,,,,,,,,,,,,,,,,,,
8809076334710,6010213,교육/문화용품>문구/사무용품>일반사무용품>계산기,다와 디지털 계산기 12자리 DT-516,디지털 계산기 12자리 DT-516,DIGITAL ELECTRONIC CALCULATOR 12DIGITS DT-516,,,,20,구분=수입판매|:|이름=(주)다와|:|주소=,수입제품,제조국=중국,(주)다와,다와|:|Dawa,단일,(규격)=167 x 101mm,,1,,90.0,12.0,18.0,3.0,,블리스터팩형,,,N,N,,,,"# Handhold calculater
# ㆀ DOUBLE ZERO
# % PRECENT
# → 수정키
# ×+-÷
# 2WAY POWER DIGITS
_ 건전지/태양열",# K701-000DT516-02-28A,,2023-08-16 11:03:57,2023-09-09 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01_front_angle_1000.jpg?alt=media&token=a06cd58a-3f95-483f-8454-f7731de09e7b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01_front_angle_1000.png?alt=media&token=272246a5-a0be-4404-9d07-2d8173dc7d55,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01_front_angle_250.jpg?alt=media&token=0efba659-b5e2-48eb-a849-7938addee755,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01%2F883c49b3-9dc1-46bb-b7bc-316af98e8e01_front_angle_250.png?alt=media&token=27cc3e56-048d-4227-8b26-b3bb10c29464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,탁상형,,,,,,,,,,,,N,,,,,,,,,WWW.DAWAMART.CO.KR,,,,,CE 인증,,,,,,,,,,,,,,,,,
8809015991158,6010506,교육/문화용품>문구/사무용품>종이류>봉투,홍익사 고급봉투(무지) 100mm x 205mm,,,,,,,구분=업소/업자|:|이름=홍익사|:|주소=경기 포천 내촌 음현리 144-1,국내제품,제조국=대한민국(국산),홍익사,홍익사,단일,규격=100mm x 205mm,,1,,340.0,10.0,22.2,4.1,,기타유형,,,N,N,,구입점포 또는 본사,"031-533-3418, 3428 (홍익사)",,,,2024-02-14 16:40:40,2024-02-22 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc78363b6-379a-4cbc-af3b-63908d33474e%2Fc78363b6-379a-4cbc-af3b-63908d33474e_front_angle_1000.jpg?alt=media&token=ff92dd78-4cfe-4b7e-8eb8-d819dd289be5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc78363b6-379a-4cbc-af3b-63908d33474e%2Fc78363b6-379a-4cbc-af3b-63908d33474e_front_angle_1000.png?alt=media&token=84621e67-91cb-4b8e-a674-9aabf373ce55,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc78363b6-379a-4cbc-af3b-63908d33474e%2Fc78363b6-379a-4cbc-af3b-63908d33474e_front_angle_250.jpg?alt=media&token=088f20f9-263a-41c0-acf6-3bf9275b5dd9,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc78363b6-379a-4cbc-af3b-63908d33474e%2Fc78363b6-379a-4cbc-af3b-63908d33474e_front_angle_250.png?alt=media&token=af2d90b4-750b-4b72-aef1-c40844cc3783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,www.hongiksa.com,,,,,,,,,,,,,,,,,,,,,,
8809318320860,6021299,교육/문화용품>완구>작동완구>기타작동완구,공룡메카드 공룡 배틀 팽이 휘슬링 옵탈모사우루스,공룡 배틀 팽이 휘슬링 옵탈모사우루스,,,,DMP-G008,,"구분=제조/생산|:|이름=VIKKY CO.,LTD|:|주소=
구분=제조/판매|:|이름=|:|주소=
구분=수입|:|이름=(주)초이락컨텐츠팩토리|:|주소=서울시 구로구 부일로 869(온수동)",수입제품,원산지=중국,"VIKKY CO.,LTD",공룡메카드,단일,용량=,,1,101.0,101.0,13.0,16.0,5.0,,기타유형,,,N,N,"안전표시 : 대상연령에 맞게 사용하시고 취급설명 및 경고, 주의사항을 반드시 읽고 내용에 따라 사용하세요. 또한 정상적인 방법이 아닌 활용, 사용을 절대로 삼가세요._x000D_
격렬한 배틀 시 메탈탑 부분의 도색이 벗겨지거나 떨어질 수 있으며 어린이에게 유해성은 없으나 놀이 중 손을 입에 넣지 않도록 지도하여 주시기 바랍니다._x000D_
와인더의 줄을 당길 때에는 팔꿈치나 손이 주위의 사람, 동물, 기타 사물 등과 부딪치지 않게 주의해서 당겨 주십시오. 생각지 못한 위험이 있을 수 있습니다._x000D_
와인더를 목에 감거나 신체의 다른 부분에 감지 마십시오. 질식 및 부상의 원인이 될 수 있습니다._x000D_
공룡 배틀 팽이는 고속으로 회전하므로 회전 중인 팽이에 사람이 부딪치거나 손으로 만지지 않도록 주의하십시오._x000D_
공룡 배틀 팽이를 눈이나 얼굴 쪽으로 슈팅하지 마십시오. 공룡 배틀 팽이가 회전할 떄에는 얼굴을 가까이 대지 마십시오. 예기치 못한 부상의 원인이 될 수 있습니다._x000D_
제품을 포장하고 있는 포장재 및 투명커버, 봉지는 개봉 후에 정해진 방법에 따라 버려주십시오._x000D_
놀이가 끝난 후에는 반드시 대상연령 미만 어린이의 손에 닿지 않는 곳에 보관해 주십시오. 삼킬 위험이 있습니다.",경기도 부천시 안곡로 266,(02)2618-5050,"머리와 꼬리가 회전하며 공격하는 공룡배틀!!_x000D_
휘슬링 페어! 거대 오징어를 불러 먹물로 공격하는 기술!",,,2018-12-20 11:58:40,2018-12-20 11:58:40,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae919fc0-e7da-4841-88c8-dae57b967f13%2Fae919fc0-e7da-4841-88c8-dae57b967f13_front_angle_1000.jpg?alt=media&token=22d1d60d-88fe-45ad-b25e-e0b14b6e582b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae919fc0-e7da-4841-88c8-dae57b967f13%2Fae919fc0-e7da-4841-88c8-dae57b967f13_front_angle_1000.png?alt=media&token=fa640cf1-398c-4665-8266-af4e75ce8e2d,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae919fc0-e7da-4841-88c8-dae57b967f13%2Fae919fc0-e7da-4841-88c8-dae57b967f13_front_angle_250.jpg?alt=media&token=2593825b-f65a-4321-af90-bf85218ff3cb,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae919fc0-e7da-4841-88c8-dae57b967f13%2Fae919fc0-e7da-4841-88c8-dae57b967f13_front_angle_250.png?alt=media&token=b869244d-7dfe-458e-b0cd-526539a21c69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8801067088534,6010213,교육/문화용품>문구/사무용품>일반사무용품>계산기,모나미 MC-121,모나미 MC-121,,,전자계산기,MC-121,,"구분=업소/업자|:|이름=(주)모나미|:|주소=경기도 용인시 수지구 손곡로 17|:|경기도 용인시 수지구 손곡로 17
구분=제조/생산|:|이름=JEOLY ELECTRONICS CO., LTD|:|주소=
구분=수입|:|이름=(주)모나미|:|주소=경기도 용인시 수지구 손곡로 17",수입제품,원산지=중국,(주)모나미,,단일,용량=,,1,,,,,,,육면체형,,,N,N,"1. 용도 외에는 사용하지 마십시오._x000D_
2. 물이 닿지 않도록 해주십시오._x000D_
3. 케이스안에 이물질이 들어가지 않도록 해주십시오._x000D_
4. 직사광선, 화기 및 고온에 가까이 두지 마십시오._x000D_
5. 제품에 충격이 가해지면 파손 또는 사용이 어려워질 수 있으니 주의하시기 바랍니다.",구입 판매점 및 본사,수신자부담 서비스 080-022-0153,"액정 각도 조절_x000D_
솔라&배터리 겸용",,,2018-12-20 12:12:29,2018-12-20 12:12:29,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0_front_angle_1000.jpg?alt=media&token=8a9a9336-74f7-4893-b244-4d990f25c299,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0_front_angle_1000.png?alt=media&token=8768d78c-f338-4237-a38b-af9b62c4072f,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0_front_angle_250.jpg?alt=media&token=3f9ac8b4-5698-4f9d-9587-949740fcd6f7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0%2Fdfe1b40a-4017-4d93-8939-5f1007e98dc0_front_angle_250.png?alt=media&token=f89eb4e8-2d32-4ea6-8ef2-e686f379a443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809076020286,6020101,교육/문화용품>완구>게임>보드게임,JPNROYAL 유희용 카드 브릿지 사이즈,JPNROYAL 유희용 카드,JPNROYAL Playing Cards,,JPNROYAL 유희용 카드,,,구분=수입|:|이름=주식회사 제이피엔로얄|:|주소=,수입제품,원산지=일본,(주)제이비로얄,JPNROYAL,단일,규격=브릿지 사이즈,,1,,145.5,6.5,2.2,9.5,,육면체형,,,N,N,"[[Warning]]
# Anyone who uses this TM without permission is subject to legal penalty",,,# WORLD'S TOP QUALITY PVC PLAYING CARDS,# 2761000,,2018-12-20 12:12:56,2023-03-21 10:03:21,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb46c0b73-71f9-418a-920c-e133023a1fcc%2Fb46c0b73-71f9-418a-920c-e133023a1fcc_front_angle_1000.jpg?alt=media&token=a2b42055-0ebd-462c-b365-7d49cf95ba57,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb46c0b73-71f9-418a-920c-e133023a1fcc%2Fb46c0b73-71f9-418a-920c-e133023a1fcc_front_angle_1000.png?alt=media&token=4a6f9df7-fa9a-4040-891d-4993d502f384,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb46c0b73-71f9-418a-920c-e133023a1fcc%2Fb46c0b73-71f9-418a-920c-e133023a1fcc_front_angle_250.jpg?alt=media&token=e54a991e-e6fe-4347-9c19-07dd17f20776,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb46c0b73-71f9-418a-920c-e133023a1fcc%2Fb46c0b73-71f9-418a-920c-e133023a1fcc_front_angle_250.png?alt=media&token=2464e9cf-137b-4d5c-8a28-6c930a7bda4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,재질 :: 100% 플라스틱,,,,,,,,,,,,,,,,,,,,,,,,
8809407120289,6020404,교육/문화용품>완구>유아/어린이완구>피규어/모형완구,벅스,벅스,Bugs,,,BO-BUG,,"구분=제조/생산|:|이름=O.C.I.E|:|주소=
구분=제조/판매|:|이름=|:|주소=
구분=수입|:|이름=반디|:|주소=경남 김해시 상동면 상동로 767",수입제품,원산지=중국,O.C.I.E,,단일,용량=,,1,100.0,150.0,,,,,기타유형,,,N,N,"사용 연령 37개월 미만의 어린이는 사용을 금합니다._x000D_
심약자나 임신부, 노약자 주위에서는 사용하지 마세요._x000D_
입에 넣지 마십시오. 질식의 위험과 내분비장애 물질(환경호르몬)인 프탈레이트계 가소제가 용출 될 수 있습니다.",,070-8885-7734,당겼다 놓으면 빠르게 전진합니다~!!,,,2018-12-20 12:14:18,2018-12-20 12:14:18,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc1705af6-8db8-44eb-add0-88a6bee35700%2Fc1705af6-8db8-44eb-add0-88a6bee35700_front_angle_1000.jpg?alt=media&token=85dfffc4-bdee-4099-a2c5-ff2f53b100da,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc1705af6-8db8-44eb-add0-88a6bee35700%2Fc1705af6-8db8-44eb-add0-88a6bee35700_front_angle_1000.png?alt=media&token=5ed98989-5ffd-4de4-a715-a8657aff7c26,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc1705af6-8db8-44eb-add0-88a6bee35700%2Fc1705af6-8db8-44eb-add0-88a6bee35700_front_angle_250.jpg?alt=media&token=a980b471-8afa-4d01-b4a3-b6761342d4a2,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc1705af6-8db8-44eb-add0-88a6bee35700%2Fc1705af6-8db8-44eb-add0-88a6bee35700_front_angle_250.png?alt=media&token=d8cad104-379b-45df-98ba-56a868420ad0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8804290200278,6010506,교육/문화용품>문구/사무용품>종이류>봉투,이화 경조용봉투,이화 경조용봉투,,,,,,"구분=제조/생산|:|이름=|:|주소=경기 파주시 월롱면 위전리 75-5    (경기 파주시 월롱면 누현1길 85)
구분=제조/판매|:|이름=|:|주소=경기 파주시 월롱면 위전리 75-5    (경기 파주시 월롱면 누현1길 85)",국내제품,원산지=대한민국(국산),,,단일,용량=,,1,,30.0,25.5,1.0,10.5,,평면형,,,N,N,,,031-947-2560,,제품이미지 재촬영 필요(2018/11/26),,2018-12-20 12:27:47,2018-12-20 12:27:47,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8_front_angle_1000.jpg?alt=media&token=ec33d76b-9f2b-4401-a0cf-41369238ef93,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8_front_angle_1000.png?alt=media&token=d9eff80e-8f5b-472e-b921-3e3a7cee2de6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8_front_angle_250.jpg?alt=media&token=badd1a2e-d569-4278-a5c0-34d2b240a84c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8%2F98cc2b30-d16e-46f6-a643-0c2a86b781c8_front_angle_250.png?alt=media&token=59ac41b6-992f-4ff5-ab02-b0ad6471175e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8809003501529,6010512,교육/문화용품>문구/사무용품>종이류>프린터/복사용지,밀크 250매,밀크,miilk,,,,,구분=제조/생산|:|이름=한국제지(주)|:|주소=,국내제품,원산지=대한민국(국산),,,단일,용량=250매,,250,,,,,,,육면체형,,,N,N,"간추려서 사용하시면 더욱 좋습니다._x000D_
직사광선을 피해 서늘하고 건조한 곳에 보관하여 주십시오._x000D_
장기간 보관 시 품질 저하의 우려가 있습니다.",,,"Your Daily Choice, miilk",규격:210X297mm/250매/75g/㎡,,2018-12-20 12:37:11,2018-12-20 12:37:11,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6_front_angle_1000.jpg?alt=media&token=4e86d1f4-6770-4ec9-b31e-2bbd5c63aa41,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6_front_angle_1000.png?alt=media&token=05cfcd01-9bdf-4148-b58f-8cf85334ad8b,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6_front_angle_250.jpg?alt=media&token=8ce46068-636e-4693-9585-cac4fc7faae0,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6%2F65c75110-3a34-41f6-bbe1-763b8bc5cdb6_front_angle_250.png?alt=media&token=c9dfcf0e-d09f-46da-a259-dc3e93d55f93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
